,ds,y
816,2010-05-15,6.55250788703459
817,2010-05-14,6.709304340258298
818,2010-05-17,6.769641976852503
819,2010-05-16,6.380122536899765
820,2010-05-11,6.928537818164665
821,2010-05-10,6.878326468291325
822,2010-05-13,6.587550014824796
823,2010-05-12,6.885509670034818
824,2010-05-20,6.7357800142423265
825,2010-05-21,6.725033642166843
826,2010-05-22,6.519147287940395
827,2010-05-23,6.490723534502507
828,2010-05-24,6.659293919683638
829,2010-05-25,6.762729506931879
830,2010-05-08,6.598509028614515
831,2010-05-09,6.450470422144176
832,2010-05-06,7.060476365999801
833,2010-05-07,7.04141166379481
834,2010-05-04,6.921658184151129
835,2010-05-05,6.937314081223682
836,2010-05-02,6.51471269087253
837,2010-05-03,6.906754778648554
838,2010-05-01,6.586171654854675
839,2010-05-30,6.326149473155099
840,2010-06-09,6.754604099487962
841,2010-06-08,6.814542897259958
842,2010-06-07,6.782192056006791
843,2010-06-06,6.363028103540465
844,2010-06-05,6.548219102762372
845,2010-06-04,6.74993119378857
846,2010-06-03,6.849066282633458
847,2010-06-02,6.846943139585379
848,2010-06-01,6.762729506931879
849,2010-06-25,6.4457198193855785
850,2010-06-24,6.54534966033442
851,2010-06-27,5.111987788356544
852,2010-06-21,6.693323668269949
853,2010-06-20,6.333279628139691
854,2010-06-23,6.601230118728877
855,2010-06-22,6.630683385642372
856,2010-06-29,6.661854740545311
857,2010-06-18,6.630683385642372
858,2010-06-19,6.369900982828227
859,2010-06-10,6.705639094860003
860,2010-06-11,6.261491684321042
861,2010-06-12,4.9344739331306915
862,2010-06-13,4.51085950651685
863,2010-06-14,5.0106352940962555
864,2010-06-15,6.066108090103747
865,2010-06-16,6.293419278846481
866,2010-06-17,6.650279048587422
867,2010-06-30,6.643789733147672
868,2010-07-31,6.617402977974478
869,2010-07-22,6.950814768442584
870,2010-07-23,7.01301578963963
871,2010-07-20,6.9584483932976555
872,2010-07-21,6.725033642166843
873,2010-07-30,6.947937068614969
874,2010-07-27,7.075808863978387
875,2010-07-24,6.5337888379333435
876,2010-07-25,6.542471960506805
877,2010-07-04,6.093569770045136
878,2010-07-06,6.610696044717759
879,2010-07-26,7.048386408721883
880,2010-07-01,6.620073206530356
881,2010-07-02,6.736966958001855
882,2010-07-03,6.171700597410915
883,2010-07-28,7.039660349862076
884,2010-07-29,7.063903961472068
885,2010-07-19,7.116394144093465
886,2010-07-18,6.063785208687608
887,2010-07-13,6.698268054115413
888,2010-07-12,6.551080335043404
889,2010-07-11,6.20050917404269
890,2010-07-17,6.20455776256869
891,2010-07-16,6.594413459749778
892,2010-07-15,6.710523109452428
893,2010-07-14,6.637258031284457
894,2010-08-16,7.110696122978827
895,2010-08-17,7.114769448366463
896,2010-08-14,6.505784060128229
897,2010-08-15,6.591673732008658
898,2010-08-12,7.049254841255837
899,2010-08-13,6.985641817639208
900,2010-08-10,7.142036574706803
901,2010-08-11,7.1785454837637
902,2010-08-18,7.077498053569231
903,2010-08-19,7.101675971619444
904,2010-08-29,6.669498089857879
905,2010-08-28,6.620073206530356
906,2010-08-27,7.022868086082641
907,2010-08-26,7.149916836132109
908,2010-08-25,7.093404625868766
909,2010-08-24,7.154615356913663
910,2010-08-23,7.0587581525186645
911,2010-08-22,6.697034247666484
912,2010-08-21,6.62273632394984
913,2010-08-20,6.934397209928558
914,2010-08-05,7.10085190894405
915,2010-08-04,7.261927092702751
916,2010-08-07,6.75110146893676
917,2010-08-06,7.04141166379481
918,2010-08-01,6.501289670540389
919,2010-08-03,7.480428306074208
920,2010-08-02,7.037027614686276
921,2010-08-09,7.130098510125578
922,2010-08-08,6.590301048196686
923,2010-08-30,7.115582126184454
924,2010-08-31,7.249925536717988
925,2010-09-24,7.165493475060845
926,2010-09-19,6.833031732786201
927,2010-09-18,6.698268054115413
928,2010-09-30,7.201916317531627
929,2010-09-25,6.767343125265392
930,2010-09-11,6.678342114654332
931,2010-09-10,7.0317412587631285
932,2010-09-13,7.189922170745808
933,2010-09-12,6.748759547491679
934,2010-09-15,7.30854279753919
935,2010-09-14,7.266128779556451
936,2010-09-17,7.1853870155804165
937,2010-09-16,7.293017679772782
938,2010-09-27,7.191429330036379
939,2010-09-06,7.028201432058005
940,2010-09-07,7.134890851565884
941,2010-09-04,6.7661917146603505
942,2010-09-23,7.152268856032539
943,2010-09-08,7.312553498102598
944,2010-09-09,7.239214973779806
945,2010-09-28,7.324489979348532
946,2010-09-29,7.262628600974241
947,2010-09-02,7.237059026124737
948,2010-09-03,7.094234845924755
949,2010-09-26,6.816735880594968
950,2010-09-01,7.2456550675945355
951,2010-09-20,7.221835825288449
952,2010-09-21,7.244941546337007
953,2010-09-22,7.180069874302796
954,2010-09-05,6.639875833826536
955,2010-10-24,6.785587645007929
956,2010-10-25,7.199678345691172
957,2010-10-28,7.4073177104694174
958,2010-10-29,7.237778191923443
959,2010-10-08,7.0925737159746784
960,2010-10-09,6.638567789166521
961,2010-10-22,7.157735484249907
962,2010-10-05,7.22983877815125
963,2010-10-20,7.229113877793302
964,2010-10-21,7.213031659834869
965,2010-10-26,7.3752557780097545
966,2010-10-01,7.160845906664299
967,2010-10-02,6.879355804460439
968,2010-10-03,6.790097235513905
969,2010-10-04,7.2633296174768365
970,2010-10-23,6.836259277277067
971,2010-10-06,7.282073658093465
972,2010-10-07,7.203405521083095
973,2010-10-27,7.370860166536716
974,2010-10-13,7.206377291472252
975,2010-10-12,7.220373836723949
976,2010-10-11,7.222566018822171
977,2010-10-10,6.680854678790215
978,2010-10-17,6.8966943316227125
979,2010-10-16,6.900730664045173
980,2010-10-15,7.091742115095153
981,2010-10-14,7.238496840894365
982,2010-10-31,6.884486652042782
983,2010-10-30,6.742880635791903
984,2010-10-19,7.239214973779806
985,2010-10-18,7.108244139731541
986,2010-11-23,7.155396301896734
987,2010-11-22,7.143617602704121
988,2010-11-07,6.921658184151129
989,2010-11-06,6.777646593635117
990,2010-11-05,7.187657164114956
991,2010-11-04,7.313886831633462
992,2010-11-03,7.1459844677143876
993,2010-11-02,7.195937226475569
994,2010-11-01,7.23561914106675
995,2010-11-25,6.915723448631314
996,2010-11-24,7.126890808898808
997,2010-11-27,6.659293919683638
998,2010-11-26,6.9975959829819265
999,2010-11-21,6.779921907472252
1000,2010-11-20,6.810142450115136
1001,2010-11-09,7.218176838403408
1002,2010-11-08,7.166265974133638
1003,2010-11-29,7.05617528410041
1004,2010-11-28,6.717804695023691
1005,2010-11-10,7.285506548522785
1006,2010-11-11,7.221105098182496
1007,2010-11-12,7.1891677384203225
1008,2010-11-13,6.754604099487962
1009,2010-11-14,6.727431724850855
1010,2010-11-15,7.048386408721883
1011,2010-11-16,7.208600337960199
1012,2010-11-17,7.221835825288449
1013,2010-11-18,7.241366283322318
1014,2010-11-19,7.097548850614793
1015,2010-11-30,7.20414929203594
1016,2010-12-31,6.492239835020471
1017,2010-12-30,6.822197390620491
1018,2010-12-15,7.255591274253665
1019,2010-12-14,7.352441100243583
1020,2010-12-17,6.919683849847411
1021,2010-12-16,7.197435354096591
1022,2010-12-11,6.70808408385307
1023,2010-12-10,7.106606137727303
1024,2010-12-13,7.138866999945524
1025,2010-12-12,6.742880635791903
1026,2010-12-19,6.79794041297493
1027,2010-12-18,6.792344427470809
1028,2010-12-28,6.90875477931522
1029,2010-12-29,6.942156705699469
1030,2010-12-20,6.988413181999592
1031,2010-12-21,6.97166860472579
1032,2010-12-22,7.204892510204673
1033,2010-12-23,6.862757913051401
1034,2010-12-24,6.439350371100098
1035,2010-12-25,6.317164686747284
1036,2010-12-26,6.398594934535208
1037,2010-12-27,6.673297967767654
1038,2010-12-06,7.1372784372603855
1039,2010-12-07,7.157735484249907
1040,2010-12-04,6.78332520060396
1041,2010-12-05,6.821107472256465
1042,2010-12-02,7.144407180321139
1043,2010-12-03,7.05444965813294
1044,2010-12-01,7.256297239690681
1045,2010-12-08,7.0925737159746784
1046,2010-12-09,7.164720378771857
1047,2011-01-14,7.1891677384203225
1048,2011-01-15,6.767343125265392
1049,2011-01-16,6.769641976852503
1050,2011-01-17,7.140453043101158
1051,2011-01-10,7.142036574706803
1052,2011-01-11,7.212294468500341
1053,2011-01-12,7.236339342754344
1054,2011-01-13,7.1808311990445555
1055,2011-01-18,7.344072850573066
1056,2011-01-19,7.326465613840322
1057,2011-01-31,7.336285660021297
1058,2011-01-09,6.7357800142423265
1059,2011-01-08,6.739336627357174
1060,2011-01-03,6.975413927455952
1061,2011-01-02,6.620073206530356
1062,2011-01-01,6.466144724237619
1063,2011-01-07,7.074963197966044
1064,2011-01-06,7.035268599281097
1065,2011-01-05,7.071573364211532
1066,2011-01-04,7.040536390215956
1067,2011-01-21,7.168579897264035
1068,2011-01-20,7.313886831633462
1069,2011-01-23,6.8885724595653635
1070,2011-01-22,6.93537044601511
1071,2011-01-25,7.262628600974241
1072,2011-01-24,7.228388451573604
1073,2011-01-27,7.2254814727822945
1074,2011-01-26,7.298445101508147
1075,2011-01-29,6.863803391452954
1076,2011-01-28,7.260522598089852
1077,2011-01-30,6.985641817639208
1078,2011-02-27,6.906754778648554
1079,2011-02-20,6.9167150203536085
1080,2011-02-21,7.275864600546533
1081,2011-02-22,7.2633296174768365
1082,2011-02-23,7.168579897264035
1083,2011-02-19,6.816735880594968
1084,2011-02-18,7.187657164114956
1085,2011-02-11,7.199678345691172
1086,2011-02-10,7.20934025660291
1087,2011-02-13,6.794586580876499
1088,2011-02-12,6.884486652042782
1089,2011-02-15,7.226936018493289
1090,2011-02-14,7.186144304522325
1091,2011-02-17,7.272398392570047
1092,2011-02-16,7.295735072749282
1093,2011-02-08,7.200424892944957
1094,2011-02-09,7.270312886079025
1095,2011-02-28,7.40184157874383
1096,2011-02-02,7.273092595999522
1097,2011-02-03,7.385230923066573
1098,2011-02-26,6.776506992372183
1099,2011-02-01,7.271703706887368
1100,2011-02-06,6.893656354602635
1101,2011-02-07,7.257002707092073
1102,2011-02-04,7.293017679772782
1103,2011-02-05,6.79794041297493
1104,2011-02-24,7.3277805384216315
1105,2011-02-25,7.1459844677143876
1106,2011-03-30,7.282073658093465
1107,2011-03-31,7.359467638255621
1108,2011-03-16,7.246368080102461
1109,2011-03-17,7.175489713624222
1110,2011-03-14,7.208600337960199
1111,2011-03-15,7.234898420314831
1112,2011-03-12,6.841615476477592
1113,2011-03-13,6.912742820493176
1114,2011-03-10,7.326465613840322
1115,2011-03-11,7.192182058713246
1116,2011-03-18,7.10085190894405
1117,2011-03-19,6.818924065275521
1118,2011-03-29,7.232010331664759
1119,2011-03-28,7.2399325913204695
1120,2011-03-27,6.733401891837359
1121,2011-03-26,6.745236349484363
1122,2011-03-25,7.111512116496157
1123,2011-03-24,7.2909747781429814
1124,2011-03-23,7.3395376954076745
1125,2011-03-22,7.289610521451167
1126,2011-03-21,7.213031659834869
1127,2011-03-20,6.771935555839602
1128,2011-03-05,6.8690144506657065
1129,2011-03-04,7.227662498728654
1130,2011-03-07,7.272398392570047
1131,2011-03-06,6.966024187106113
1132,2011-03-01,7.395107546562485
1133,2011-03-03,7.265429723253953
1134,2011-03-02,7.349873704738337
1135,2011-03-09,7.40184157874383
1136,2011-03-08,7.186144304522325
1137,2011-04-13,7.244941546337007
1138,2011-04-12,7.325148957955575
1139,2011-04-11,7.325148957955575
1140,2011-04-10,6.885509670034818
1141,2011-04-17,7.791109510610028
1142,2011-04-16,6.838405200847344
1143,2011-04-15,7.155396301896734
1144,2011-04-14,7.337587743538596
1145,2011-04-30,6.78105762593618
1146,2011-04-19,7.38770923908104
1147,2011-04-18,7.444833273892193
1148,2011-04-29,7.068172000388042
1149,2011-04-22,7.018401799069201
1150,2011-04-23,6.818924065275521
1151,2011-04-27,7.280697195384741
1152,2011-04-20,7.359467638255621
1153,2011-04-28,7.25063551189868
1154,2011-04-21,7.227662498728654
1155,2011-04-08,7.2254814727822945
1156,2011-04-09,6.728628613084702
1157,2011-04-04,7.208600337960199
1158,2011-04-05,7.241366283322318
1159,2011-04-06,7.346655163176539
1160,2011-04-07,7.311886164077165
1161,2011-04-26,7.223295679562314
1162,2011-04-01,7.138866999945524
1163,2011-04-02,6.71295620067707
1164,2011-04-03,6.807934943699926
1165,2011-04-24,6.779921907472252
1166,2011-04-25,7.080026499922591
1167,2011-05-29,6.651571873589727
1168,2011-05-28,6.666956792429207
1169,2011-05-23,7.160069207596127
1170,2011-05-07,6.856461984594587
1171,2011-05-06,7.104144092987527
1172,2011-05-05,7.192182058713246
1173,2011-05-04,7.186901020411631
1174,2011-05-03,7.205635176410364
1175,2011-05-02,7.1569563646156364
1176,2011-05-01,6.775366090936392
1177,2011-05-25,7.190676034332207
1178,2011-05-24,7.1929342212158
1179,2011-05-27,7.069874128458572
1180,2011-05-26,7.202661196523238
1181,2011-05-21,6.678342114654332
1182,2011-05-20,7.1631723908466425
1183,2011-05-09,7.115582126184454
1184,2011-05-22,6.752270376141742
1185,2011-05-10,7.226936018493289
1186,2011-05-11,7.252762418053187
1187,2011-05-12,7.221105098182496
1188,2011-05-13,7.094234845924755
1189,2011-05-14,6.654152520183219
1190,2011-05-15,6.81783057145415
1191,2011-05-16,7.172424577124845
1192,2011-05-17,7.2909747781429814
1193,2011-05-18,7.294377299288821
1194,2011-05-19,7.259819610363186
1195,2011-05-08,6.827629234502852
1196,2011-05-30,6.943122422819428
1197,2011-05-31,7.1693500166706
1198,2011-06-15,7.29641326877392
1199,2011-06-14,7.0707241072602764
1200,2011-06-17,7.170119543449628
1201,2011-06-16,7.241366283322318
1202,2011-06-11,6.672032945461067
1203,2011-06-10,7.0909098220799835
1204,2011-06-13,7.0707241072602764
1205,2011-06-12,6.579251212010101
1206,2011-06-19,6.874198495453294
1207,2011-06-18,6.754604099487962
1208,2011-06-28,7.286191714702382
1209,2011-06-29,7.214504414151143
1210,2011-06-20,7.221835825288449
1211,2011-06-21,7.323170717943469
1212,2011-06-22,7.237778191923443
1213,2011-06-23,7.216709486709457
1214,2011-06-24,7.129297548929373
1215,2011-06-25,6.776506992372183
1216,2011-06-26,6.698268054115413
1217,2011-06-27,7.133295954896068
1218,2011-06-06,7.149916836132109
1219,2011-06-07,7.144407180321139
1220,2011-06-04,6.767343125265392
1221,2011-06-05,6.706862336602747
1222,2011-06-02,7.07326971745971
1223,2011-06-03,7.062191632286556
1224,2011-06-01,7.1770187659099
1225,2011-06-08,7.189922170745808
1226,2011-06-09,7.1204443723924875
1227,2011-06-30,7.066466970136958
1228,2011-07-12,7.278628942320682
1229,2011-07-13,7.155396301896734
1230,2011-07-10,6.647688373563329
1231,2011-07-11,7.104144092987527
1232,2011-07-16,6.720220155135295
1233,2011-07-17,6.74993119378857
1234,2011-07-14,7.197435354096591
1235,2011-07-15,7.001245622069476
1236,2011-07-18,7.20414929203594
1237,2011-07-19,7.264730177929867
1238,2011-07-30,6.687108607866515
1239,2011-07-31,6.697034247666484
1240,2011-07-29,7.086737934510577
1241,2011-07-28,7.186901020411631
1242,2011-07-23,6.654152520183219
1243,2011-07-22,7.039660349862076
1244,2011-07-21,7.122059881629142
1245,2011-07-20,7.204892510204673
1246,2011-07-27,7.232010331664759
1247,2011-07-26,7.232010331664759
1248,2011-07-25,7.15305163493748
1249,2011-07-24,6.635946555686647
1250,2011-07-01,7.086737934510577
1251,2011-07-03,6.584791392385716
1252,2011-07-02,6.725033642166843
1253,2011-07-05,7.130098510125578
1254,2011-07-04,6.9985096422506015
1255,2011-07-07,7.215239978730097
1256,2011-07-06,7.238496840894365
1257,2011-07-09,6.647688373563329
1258,2011-07-08,7.160845906664299
1259,2011-08-26,7.200424892944957
1260,2011-08-27,7.19668657083435
1261,2011-08-24,7.223295679562314
1262,2011-08-25,7.277938572945661
1263,2011-08-22,7.257002707092073
1264,2011-08-23,7.22983877815125
1265,2011-08-20,6.822197390620491
1266,2011-08-21,6.876264611890766
1267,2011-08-28,6.9440872082295275
1268,2011-08-29,7.163946684342547
1269,2011-08-19,7.261225091971921
1270,2011-08-18,7.094234845924755
1271,2011-08-17,7.2305631534092925
1272,2011-08-16,7.160845906664299
1273,2011-08-15,7.027314514039777
1274,2011-08-14,6.75343791859778
1275,2011-08-13,6.720220155135295
1276,2011-08-12,7.02108396428914
1277,2011-08-11,7.218176838403408
1278,2011-08-10,7.186144304522325
1279,2011-08-31,7.2456550675945355
1280,2011-08-30,7.307202314764738
1281,2011-08-08,7.106606137727303
1282,2011-08-09,7.16703787691222
1283,2011-08-01,7.029087564149662
1284,2011-08-02,7.198931240688173
1285,2011-08-03,7.157735484249907
1286,2011-08-04,7.1929342212158
1287,2011-08-05,7.158513997329321
1288,2011-08-06,6.78897174299217
1289,2011-08-07,6.699500340161678
1290,2011-09-29,7.282761179605593
1291,2011-09-18,6.806829360392176
1292,2011-09-19,7.228388451573604
1293,2011-09-28,7.199678345691172
1294,2011-09-14,7.157735484249907
1295,2011-09-15,7.258412150595307
1296,2011-09-16,7.1459844677143876
1297,2011-09-17,7.004881989712859
1298,2011-09-10,6.957497370876951
1299,2011-09-11,6.825460036255307
1300,2011-09-12,7.086737934510577
1301,2011-09-13,7.183111701743281
1302,2011-09-23,7.173958319756794
1303,2011-09-03,6.866933284461882
1304,2011-09-01,7.271703706887368
1305,2011-09-22,7.27931883541462
1306,2011-09-07,7.221105098182496
1307,2011-09-06,7.228388451573604
1308,2011-09-05,7.027314514039777
1309,2011-09-04,6.844815479208263
1310,2011-09-21,7.1569563646156364
1311,2011-09-20,7.193685818395112
1312,2011-09-09,7.306531398939505
1313,2011-09-08,7.242082359256962
1314,2011-09-25,6.860663671448287
1315,2011-09-24,7.084226422097916
1316,2011-09-27,7.234898420314831
1317,2011-09-26,7.177782416195197
1318,2011-09-30,7.259116128097101
1319,2011-10-01,7.036148493750536
1320,2011-10-03,7.31455283232408
1321,2011-10-02,6.928537818164665
1322,2011-10-05,7.407924322559599
1323,2011-10-04,7.475339236566737
1324,2011-10-07,7.29641326877392
1325,2011-10-06,7.305188215393037
1326,2011-10-09,7.013915474810528
1327,2011-10-08,7.062191632286556
1328,2011-10-30,6.988413181999592
1329,2011-10-31,7.302496423727326
1330,2011-10-12,7.3632795869630385
1331,2011-10-13,7.447751280047908
1332,2011-10-10,7.241366283322318
1333,2011-10-11,7.370230641807081
1334,2011-10-16,6.905753276311464
1335,2011-10-17,7.336936913707618
1336,2011-10-14,7.472500744737558
1337,2011-10-15,7.01571242048723
1338,2011-10-18,7.363913501405819
1339,2011-10-19,7.352441100243583
1340,2011-10-29,6.910750787961936
1341,2011-10-28,7.293017679772782
1342,2011-10-23,6.926577033222725
1343,2011-10-22,6.882437470997847
1344,2011-10-21,7.266827347520591
1345,2011-10-27,7.4205789054108005
1346,2011-10-26,7.423568444259167
1347,2011-10-25,7.258412150595307
1348,2011-10-24,7.243512974665482
1349,2011-11-06,7.047517221357296
1350,2011-11-07,7.3833681469923835
1351,2011-11-04,7.360103972989152
1352,2011-11-05,6.945051063725834
1353,2011-11-02,7.515344571180436
1354,2011-11-03,7.432483807917119
1355,2011-11-01,7.3938782901077555
1356,2011-11-08,7.4673710669175595
1357,2011-11-09,7.463936604468925
1358,2011-11-30,7.40184157874383
1359,2011-11-15,7.475905969367397
1360,2011-11-14,7.409741954080923
1361,2011-11-17,7.484930283289661
1362,2011-11-16,7.500529485395295
1363,2011-11-11,7.353081920515432
1364,2011-11-10,7.499423290592229
1365,2011-11-13,7.089243155027514
1366,2011-11-12,6.9874902470009905
1367,2011-11-19,7.104144092987527
1368,2011-11-18,7.325148957955575
1369,2011-11-28,7.484930283289661
1370,2011-11-29,7.503289630675082
1371,2011-11-20,6.984716320118266
1372,2011-11-21,7.358193752733032
1373,2011-11-22,7.454141078146678
1374,2011-11-23,7.3796321526095525
1375,2011-11-24,7.283448228756631
1376,2011-11-25,7.164720378771857
1377,2011-11-26,7.00850518208228
1378,2011-11-27,7.033506484287697
1379,2011-12-29,7.142827401161621
1380,2011-12-10,7.590346945602565
1381,2011-12-11,7.2399325913204695
1382,2011-12-12,7.3427791893318455
1383,2011-12-13,7.4205789054108005
1384,2011-12-14,7.399398083331354
1385,2011-12-15,7.411556287811163
1386,2011-12-16,7.2991214627108
1387,2011-12-17,6.934397209928558
1388,2011-12-18,6.893656354602635
1389,2011-12-19,7.259819610363186
1390,2011-12-30,6.925595197110468
1391,2011-12-28,7.183870715062453
1392,2011-12-23,4.07753744390572
1393,2011-12-31,6.725033642166843
1394,2011-12-26,6.093569770045136
1395,2011-12-07,7.45876269238096
1396,2011-12-06,7.3777589082278725
1397,2011-12-05,7.438383530044307
1398,2011-12-04,7.080867896690782
1399,2011-12-03,7.0925737159746784
1400,2011-12-02,7.340186835320115
1401,2011-12-01,7.465655310134056
1402,2011-12-27,7.069023426578259
1403,2011-12-08,7.417580402414544
1404,2011-12-21,7.251344983372214
1405,2011-12-20,7.239214973779806
1406,2011-12-09,7.2991214627108
1407,2011-12-22,7.189922170745808
1408,2012-01-01,6.675823221634848
1409,2012-01-02,7.194436851100335
1410,2012-01-03,7.362645270417825
1411,2012-01-04,7.396948602621014
1412,2012-01-05,7.374629015218945
1413,2012-01-06,7.247080584585756
1414,2012-01-07,7.010311867307229
1415,2012-01-08,7.07326971745971
1416,2012-01-09,7.4377951216719325
1417,2012-01-24,7.491645473605133
1418,2012-01-25,7.587310506022615
1419,2012-01-22,7.122866658599083
1420,2012-01-23,7.402451520818244
1421,2012-01-20,7.447751280047908
1422,2012-01-21,7.1049654482698426
1423,2012-01-17,7.45298232946546
1424,2012-01-16,7.344072850573066
1425,2012-01-15,7.095893221097532
1426,2012-01-14,7.267525427828172
1427,2012-01-13,7.488852955733459
1428,2012-01-12,7.4999765409521215
1429,2012-01-11,7.582738488914411
1430,2012-01-10,7.563200592358071
1431,2012-01-29,7.103322062526113
1432,2012-01-31,7.4489161025442
1433,2012-01-30,7.4205789054108005
1434,2012-01-19,7.518607216815252
1435,2012-01-18,7.510977752014095
1436,2012-01-26,7.541683099882111
1437,2012-01-27,7.382124365737512
1438,2012-01-28,7.062191632286556
1439,2012-02-05,7.126087273299125
1440,2012-02-04,7.0967213784947605
1441,2012-02-07,7.636752112435779
1442,2012-02-06,7.489412083508719
1443,2012-02-01,7.456454555176209
1444,2012-02-03,7.421177528595393
1445,2012-02-02,7.592366128519796
1446,2012-02-09,7.556427969440253
1447,2012-02-08,7.615298339825815
1448,2012-02-16,7.580189417944541
1449,2012-02-17,7.5256399750415355
1450,2012-02-14,7.552762084214147
1451,2012-02-15,7.524021415206125
1452,2012-02-12,7.037027614686276
1453,2012-02-13,7.4570320891223805
1454,2012-02-10,7.496652438168283
1455,2012-02-11,7.067319848653476
1456,2012-02-18,7.063903961472068
1457,2012-02-19,7.1180162044653335
1458,2012-02-29,7.535830462798367
1459,2012-02-28,7.528331766707247
1460,2012-02-27,7.47477218239787
1461,2012-02-26,7.044032897274685
1462,2012-02-25,6.9957661563048505
1463,2012-02-24,7.3752557780097545
1464,2012-02-23,7.507690077819904
1465,2012-02-22,7.4977617006225685
1466,2012-02-21,7.487733761436444
1467,2012-02-20,7.410347097821024
1468,2012-03-24,6.805722553416985
1469,2012-03-08,7.422971251049421
1470,2012-03-09,7.413970290190444
1471,2012-03-28,7.438971592395862
1472,2012-03-29,7.357556200910353
1473,2012-03-25,6.911747300251674
1474,2012-03-02,7.4360278163518485
1475,2012-03-03,6.9865664594064265
1476,2012-03-26,7.372118028337787
1477,2012-03-01,7.503289630675082
1478,2012-03-20,7.3901814282264295
1479,2012-03-21,7.4205789054108005
1480,2012-03-22,7.349873704738337
1481,2012-03-05,7.400009517162692
1482,2012-03-27,7.385851078125209
1483,2012-03-06,7.486613313139955
1484,2012-03-07,7.528331766707247
1485,2012-03-04,7.034387929915503
1486,2012-03-23,7.259819610363186
1487,2012-03-19,7.438971592395862
1488,2012-03-18,6.968850378341948
1489,2012-03-31,7.024649030453636
1490,2012-03-30,7.360103972989152
1491,2012-03-11,7.0587581525186645
1492,2012-03-10,7.052721049232323
1493,2012-03-13,7.494430215031565
1494,2012-03-12,7.4821189235521155
1495,2012-03-15,7.425357887027151
1496,2012-03-14,7.4318919168078
1497,2012-03-17,7.004881989712859
1498,2012-03-16,7.305188215393037
1499,2012-04-23,7.463936604468925
1500,2012-04-22,7.005789019253503
1501,2012-04-07,6.843749949006225
1502,2012-04-06,7.163946684342547
1503,2012-04-05,7.349873704738337
1504,2012-04-04,7.3914152346753585
1505,2012-04-03,7.455298485683291
1506,2012-04-02,7.366445148327599
1507,2012-04-01,7.00397413672268
1508,2012-04-25,7.356279876550748
1509,2012-04-24,7.4109518755836366
1510,2012-04-27,7.304515946460155
1511,2012-04-26,7.451241684987676
1512,2012-04-21,7.122866658599083
1513,2012-04-20,7.467942332285852
1514,2012-04-09,7.218176838403408
1515,2012-04-08,6.9975959829819265
1516,2012-04-29,6.985641817639208
1517,2012-04-28,6.891625897052253
1518,2012-04-10,7.456454555176209
1519,2012-04-11,7.394493107219038
1520,2012-04-12,7.400009517162692
1521,2012-04-13,7.385230923066573
1522,2012-04-14,6.912742820493176
1523,2012-04-15,6.994849985833071
1524,2012-04-16,7.377133712833954
1525,2012-04-17,7.413970290190444
1526,2012-04-18,7.45298232946546
1527,2012-04-19,7.430114138561801
1528,2012-05-24,7.531552381407289
1529,2012-05-25,7.3395376954076745
1530,2012-05-28,7.2254814727822945
1531,2012-05-29,7.4570320891223805
1532,2012-05-08,7.40184157874383
1533,2012-05-09,7.467942332285852
1534,2012-05-22,7.3987862754199485
1535,2012-05-05,6.939253946041508
1536,2012-05-20,6.990256500493881
1537,2012-05-21,7.326465613840322
1538,2012-05-26,7.167809184316444
1539,2012-05-01,7.301147805856032
1540,2012-05-02,7.43543801981455
1541,2012-05-03,7.381501894506707
1542,2012-05-04,7.303843225277705
1543,2012-05-23,7.516977224604321
1544,2012-05-06,6.926577033222725
1545,2012-05-07,7.400620577371135
1546,2012-05-27,7.079184394609668
1547,2012-05-13,6.899723107284872
1548,2012-05-12,6.967909201801884
1549,2012-05-11,7.373374309910049
1550,2012-05-10,7.404279118037268
1551,2012-05-17,7.382124365737512
1552,2012-05-16,7.43543801981455
1553,2012-05-15,7.479299637782834
1554,2012-05-14,7.367077059881012
1555,2012-05-31,7.406103381237015
1556,2012-05-30,7.43307534889858
1557,2012-05-19,6.846943139585379
1558,2012-05-18,7.302496423727326
1559,2012-06-29,7.3537223303996315
1560,2012-06-28,7.443078374348516
1561,2012-06-23,6.98933526597456
1562,2012-06-22,7.3758821482150125
1563,2012-06-21,7.476472381163905
1564,2012-06-20,7.437206366871292
1565,2012-06-27,7.475905969367397
1566,2012-06-26,7.4570320891223805
1567,2012-06-25,7.393263094763838
1568,2012-06-24,7.009408932708637
1569,2012-06-01,7.321188556739478
1570,2012-06-03,6.982862751468942
1571,2012-06-02,7.037905963447182
1572,2012-06-05,7.614312146452
1573,2012-06-04,7.4067107301776405
1574,2012-06-07,7.455298485683291
1575,2012-06-06,7.508787170634276
1576,2012-06-09,6.9650803456014065
1577,2012-06-08,7.403061091090091
1578,2012-06-30,6.877296071497429
1579,2012-06-12,7.550661243105336
1580,2012-06-13,7.488852955733459
1581,2012-06-10,7.074963197966044
1582,2012-06-11,7.455876687491824
1583,2012-06-16,6.988413181999592
1584,2012-06-17,7.009408932708637
1585,2012-06-14,7.543273346705446
1586,2012-06-15,7.721791776817535
1587,2012-06-18,7.405495663199472
1588,2012-06-19,7.449498005382849
1589,2012-07-31,7.472500744737558
1590,2012-07-30,7.362010551259734
1591,2012-07-15,6.970730078143525
1592,2012-07-14,7.052721049232323
1593,2012-07-17,7.52131798019924
1594,2012-07-16,7.43307534889858
1595,2012-07-11,7.4977617006225685
1596,2012-07-10,7.518607216815252
1597,2012-07-13,7.399398083331354
